Date,day.to.ddl,y,diff.y,Age,Dose
2021/10/17,-230,0.029309093,0.000937345,18to59,Dose3
2021/10/18,-229,0.030275982,0.000966888,18to59,Dose3
2021/10/19,-228,0.031273249,0.000997267,18to59,Dose3
2021/10/20,-227,0.032301748,0.001028499,18to59,Dose3
2021/10/21,-226,0.03336235,0.001060602,18to59,Dose3
2021/10/22,-225,0.034455941,0.001093591,18to59,Dose3
2021/10/23,-224,0.035583426,0.001127485,18to59,Dose3
2021/10/24,-223,0.036745726,0.0011623,18to59,Dose3
2021/10/25,-222,0.037943778,0.001198052,18to59,Dose3
2021/10/26,-221,0.039178535,0.001234757,18to59,Dose3
2021/10/27,-220,0.040450967,0.001272432,18to59,Dose3
2021/10/28,-219,0.041762058,0.001311091,18to59,Dose3
2021/10/29,-218,0.043112808,0.00135075,18to59,Dose3
2021/10/30,-217,0.04450423,0.001391422,18to59,Dose3
2021/10/31,-216,0.045937352,0.001433122,18to59,Dose3
2021/11/1,-215,0.047413215,0.001475863,18to59,Dose3
2021/11/2,-214,0.048932872,0.001519656,18to59,Dose3
2021/11/3,-213,0.050497386,0.001564514,18to59,Dose3
2021/11/4,-212,0.052107833,0.001610447,18to59,Dose3
2021/11/5,-211,0.053765297,0.001657465,18to59,Dose3
2021/11/6,-210,0.055470872,0.001705575,18to59,Dose3
2021/11/7,-209,0.057225659,0.001754786,18to59,Dose3
2021/11/8,-208,0.059030763,0.001805104,18to59,Dose3
2021/11/9,-207,0.060887296,0.001856534,18to59,Dose3
2021/11/10,-206,0.062796374,0.001909078,18to59,Dose3
2021/11/11,-205,0.064759113,0.001962739,18to59,Dose3
2021/11/12,-204,0.066776629,0.002017516,18to59,Dose3
2021/11/13,-203,0.068850038,0.002073409,18to59,Dose3
2021/11/14,-202,0.070980451,0.002130413,18to59,Dose3
2021/11/15,-201,0.073168974,0.002188524,18to59,Dose3
2021/11/16,-200,0.075416707,0.002247733,18to59,Dose3
2021/11/17,-199,0.077724738,0.002308031,18to59,Dose3
2021/11/18,-198,0.080094144,0.002369406,18to59,Dose3
2021/11/19,-197,0.082525987,0.002431843,18to59,Dose3
2021/11/20,-196,0.085021313,0.002495326,18to59,Dose3
2021/11/21,-195,0.087581147,0.002559834,18to59,Dose3
2021/11/22,-194,0.090206492,0.002625345,18to59,Dose3
2021/11/23,-193,0.092898326,0.002691834,18to59,Dose3
2021/11/24,-192,0.095657599,0.002759273,18to59,Dose3
2021/11/25,-191,0.098485228,0.002827629,18to59,Dose3
2021/11/26,-190,0.101382098,0.002896869,18to59,Dose3
2021/11/27,-189,0.104349053,0.002966955,18to59,Dose3
2021/11/28,-188,0.107386898,0.003037845,18to59,Dose3
2021/11/29,-187,0.110496392,0.003109495,18to59,Dose3
2021/11/30,-186,0.113678248,0.003181856,18to59,Dose3
2021/12/1,-185,0.116933126,0.003254877,18to59,Dose3
2021/12/2,-184,0.120261629,0.003328503,18to59,Dose3
2021/12/3,-183,0.123664304,0.003402675,18to59,Dose3
2021/12/4,-182,0.127141632,0.003477329,18to59,Dose3
2021/12/5,-181,0.130694032,0.003552399,18to59,Dose3
2021/12/6,-180,0.134321848,0.003627816,18to59,Dose3
2021/12/7,-179,0.138025354,0.003703506,18to59,Dose3
2021/12/8,-178,0.141804745,0.003779391,18to59,Dose3
2021/12/9,-177,0.145660134,0.00385539,18to59,Dose3
2021/12/10,-176,0.149591552,0.003931418,18to59,Dose3
2021/12/11,-175,0.15359894,0.004007388,18to59,Dose3
2021/12/12,-174,0.157682147,0.004083207,18to59,Dose3
2021/12/13,-173,0.16184093,0.004158783,18to59,Dose3
2021/12/14,-172,0.166074946,0.004234016,18to59,Dose3
2021/12/15,-171,0.170383751,0.004308806,18to59,Dose3
2021/12/16,-170,0.174766801,0.004383049,18to59,Dose3
2021/12/17,-169,0.179223441,0.004456641,18to59,Dose3
2021/12/18,-168,0.183752913,0.004529472,18to59,Dose3
2021/12/19,-167,0.188354345,0.004601432,18to59,Dose3
2021/12/20,-166,0.193026755,0.00467241,18to59,Dose3
2021/12/21,-165,0.197769047,0.004742292,18to59,Dose3
2021/12/22,-164,0.202580009,0.004810962,18to59,Dose3
2021/12/23,-163,0.207458316,0.004878307,18to59,Dose3
2021/12/24,-162,0.212402526,0.004944209,18to59,Dose3
2021/12/25,-161,0.217411079,0.005008553,18to59,Dose3
2021/12/26,-160,0.222482303,0.005071223,18to59,Dose3
2021/12/27,-159,0.227614407,0.005132104,18to59,Dose3
2021/12/28,-158,0.232805488,0.005191081,18to59,Dose3
2021/12/29,-157,0.238053531,0.005248043,18to59,Dose3
2021/12/30,-156,0.243356408,0.005302877,18to59,Dose3
2021/12/31,-155,0.248711884,0.005355476,18to59,Dose3
2022/1/1,-154,0.254117619,0.005405735,18to59,Dose3
2022/1/2,-153,0.259571169,0.00545355,18to59,Dose3
2022/1/3,-152,0.265069991,0.005498823,18to59,Dose3
2022/1/4,-151,0.270611449,0.005541458,18to59,Dose3
2022/1/5,-150,0.276192815,0.005581366,18to59,Dose3
2022/1/6,-149,0.281811276,0.005618461,18to59,Dose3
2022/1/7,-148,0.287463937,0.005652661,18to59,Dose3
2022/1/8,-147,0.293147831,0.005683893,18to59,Dose3
2022/1/9,-146,0.298859918,0.005712088,18to59,Dose3
2022/1/10,-145,0.3045971,0.005737181,18to59,Dose3
2022/1/11,-144,0.310356218,0.005759118,18to59,Dose3
2022/1/12,-143,0.316134067,0.005777849,18to59,Dose3
2022/1/13,-142,0.321927397,0.00579333,18to59,Dose3
2022/1/14,-141,0.327732924,0.005805528,18to59,Dose3
2022/1/15,-140,0.333547337,0.005814413,18to59,Dose3
2022/1/16,-139,0.339367303,0.005819966,18to59,Dose3
2022/1/17,-138,0.345189476,0.005822173,18to59,Dose3
2022/1/18,-137,0.351010507,0.005821031,18to59,Dose3
2022/1/19,-136,0.356827048,0.00581654,18to59,Dose3
2022/1/20,-135,0.36263576,0.005808713,18to59,Dose3
2022/1/21,-134,0.368433326,0.005797566,18to59,Dose3
2022/1/22,-133,0.37421645,0.005783125,18to59,Dose3
2022/1/23,-132,0.379981873,0.005765423,18to59,Dose3
2022/1/24,-131,0.385726373,0.0057445,18to59,Dose3
2022/1/25,-130,0.391446778,0.005720404,18to59,Dose3
2022/1/26,-129,0.397139967,0.005693189,18to59,Dose3
2022/1/27,-128,0.402802883,0.005662916,18to59,Dose3
2022/1/28,-127,0.408432534,0.005629651,18to59,Dose3
2022/1/29,-126,0.414026003,0.005593468,18to59,Dose3
2022/1/30,-125,0.419580448,0.005554446,18to59,Dose3
2022/1/31,-124,0.425093116,0.005512668,18to59,Dose3
2022/2/1,-123,0.430561339,0.005468223,18to59,Dose3
2022/2/2,-122,0.435982545,0.005421206,18to59,Dose3
2022/2/3,-121,0.441354258,0.005371713,18to59,Dose3
2022/2/4,-120,0.446674105,0.005319847,18to59,Dose3
2022/2/5,-119,0.451939816,0.005265711,18to59,Dose3
2022/2/6,-118,0.457149231,0.005209414,18to59,Dose3
2022/2/7,-117,0.462300297,0.005151066,18to59,Dose3
2022/2/8,-116,0.467391075,0.005090778,18to59,Dose3
2022/2/9,-115,0.472419739,0.005028665,18to59,Dose3
2022/2/10,-114,0.477384579,0.00496484,18to59,Dose3
2022/2/11,-113,0.482284,0.004899421,18to59,Dose3
2022/2/12,-112,0.487116522,0.004832522,18to59,Dose3
2022/2/13,-111,0.491880782,0.00476426,18to59,Dose3
2022/2/14,-110,0.496575533,0.004694751,18to59,Dose3
2022/2/15,-109,0.501199643,0.004624109,18to59,Dose3
2022/2/16,-108,0.505752092,0.004552449,18to59,Dose3
2022/2/17,-107,0.510231975,0.004479883,18to59,Dose3
2022/2/18,-106,0.514638496,0.004406521,18to59,Dose3
2022/2/19,-105,0.518970969,0.004332473,18to59,Dose3
2022/2/20,-104,0.523228815,0.004257846,18to59,Dose3
2022/2/21,-103,0.527411558,0.004182743,18to59,Dose3
2022/2/22,-102,0.531518823,0.004107265,18to59,Dose3
2022/2/23,-101,0.535550336,0.004031513,18to59,Dose3
2022/2/24,-100,0.539505917,0.003955581,18to59,Dose3
2022/2/25,-99,0.543385479,0.003879561,18to59,Dose3
2022/2/26,-98,0.547189022,0.003803544,18to59,Dose3
2022/2/27,-97,0.550916636,0.003727614,18to59,Dose3
2022/2/28,-96,0.55456849,0.003651854,18to59,Dose3
2022/3/1,-95,0.558144832,0.003576342,18to59,Dose3
2022/3/2,-94,0.561645985,0.003501153,18to59,Dose3
2022/3/3,-93,0.565072345,0.003426359,18to59,Dose3
2022/3/4,-92,0.568424372,0.003352028,18to59,Dose3
2022/3/5,-91,0.571702594,0.003278222,18to59,Dose3
2022/3/6,-90,0.574907596,0.003205002,18to59,Dose3
2022/3/7,-89,0.578040021,0.003132425,18to59,Dose3
2022/3/8,-88,0.581100565,0.003060544,18to59,Dose3
2022/3/9,-87,0.584089972,0.002989407,18to59,Dose3
2022/3/10,-86,0.587009033,0.002919061,18to59,Dose3
2022/3/11,-85,0.589858581,0.002849548,18to59,Dose3
2022/3/12,-84,0.592639488,0.002780907,18to59,Dose3
2022/3/13,-83,0.595352661,0.002713173,18to59,Dose3
2022/3/14,-82,0.597999039,0.002646379,18to59,Dose3
2022/3/15,-81,0.600579593,0.002580554,18to59,Dose3
2022/3/16,-80,0.603095317,0.002515724,18to59,Dose3
2022/3/17,-79,0.60554723,0.002451913,18to59,Dose3
2022/3/18,-78,0.607936372,0.002389142,18to59,Dose3
2022/3/19,-77,0.610263799,0.002327427,18to59,Dose3
2022/3/20,-76,0.612530584,0.002266785,18to59,Dose3
2022/3/21,-75,0.614737813,0.002207229,18to59,Dose3
2022/3/22,-74,0.616886581,0.002148768,18to59,Dose3
2022/3/23,-73,0.618977992,0.002091411,18to59,Dose3
2022/3/24,-72,0.621013157,0.002035165,18to59,Dose3
2022/3/25,-71,0.62299319,0.001980032,18to59,Dose3
2022/3/26,-70,0.624919206,0.001926016,18to59,Dose3
2022/3/27,-69,0.626792323,0.001873117,18to59,Dose3
2022/3/28,-68,0.628613657,0.001821334,18to59,Dose3
2022/3/29,-67,0.630384321,0.001770663,18to59,Dose3
2022/3/30,-66,0.632105421,0.001721101,18to59,Dose3
2022/3/31,-65,0.633778062,0.001672641,18to59,Dose3
2022/4/1,-64,0.635403339,0.001625277,18to59,Dose3
2022/4/2,-63,0.636982339,0.001579,18to59,Dose3
2022/4/3,-62,0.638516141,0.001533802,18to59,Dose3
2022/4/4,-61,0.640005812,0.001489671,18to59,Dose3
2022/4/5,-60,0.641452409,0.001446597,18to59,Dose3
2022/4/6,-59,0.642856976,0.001404568,18to59,Dose3
2022/4/7,-58,0.644220546,0.00136357,18to59,Dose3
2022/4/8,-57,0.645544136,0.00132359,18to59,Dose3
2022/4/9,-56,0.646828751,0.001284615,18to59,Dose3
2022/4/10,-55,0.64807538,0.001246629,18to59,Dose3
2022/4/11,-54,0.649284997,0.001209617,18to59,Dose3
2022/4/12,-53,0.650458561,0.001173564,18to59,Dose3
2022/4/13,-52,0.651597014,0.001138453,18to59,Dose3
2022/4/14,-51,0.652701282,0.001104268,18to59,Dose3
2022/4/15,-50,0.653772274,0.001070993,18to59,Dose3
2022/4/16,-49,0.654810885,0.00103861,18to59,Dose3
2022/4/17,-48,0.655817988,0.001007103,18to59,Dose3
2022/4/18,-47,0.656794443,0.000976455,18to59,Dose3
2022/4/19,-46,0.657741091,0.000946648,18to59,Dose3
2022/4/20,-45,0.658658756,0.000917665,18to59,Dose3
2022/4/21,-44,0.659548245,0.000889489,18to59,Dose3
2022/4/22,-43,0.660410346,0.000862102,18to59,Dose3
2022/4/23,-42,0.661245833,0.000835487,18to59,Dose3
2022/4/24,-41,0.662055459,0.000809626,18to59,Dose3
2022/4/25,-40,0.662839963,0.000784504,18to59,Dose3
2022/4/26,-39,0.663600064,0.000760102,18to59,Dose3
2022/4/27,-38,0.664336467,0.000736403,18to59,Dose3
2022/4/28,-37,0.665049859,0.000713392,18to59,Dose3
2022/4/29,-36,0.66574091,0.000691051,18to59,Dose3
2022/4/30,-35,0.666410273,0.000669363,18to59,Dose3
2022/5/1,-34,0.667058587,0.000648314,18to59,Dose3
2022/5/2,-33,0.667686473,0.000627886,18to59,Dose3
2022/5/3,-32,0.668294538,0.000608064,18to59,Dose3
2022/5/4,-31,0.66888337,0.000588833,18to59,Dose3
2022/5/5,-30,0.669453547,0.000570176,18to59,Dose3
2022/5/6,-29,0.670005626,0.00055208,18to59,Dose3
2022/5/7,-28,0.670540155,0.000534528,18to59,Dose3
2022/5/8,-27,0.671057662,0.000517508,18to59,Dose3
2022/5/9,-26,0.671558666,0.000501003,18to59,Dose3
2022/5/10,-25,0.672043667,0.000485001,18to59,Dose3
2022/5/11,-24,0.672513155,0.000469488,18to59,Dose3
2022/5/12,-23,0.672967604,0.00045445,18to59,Dose3
2022/5/13,-22,0.673407478,0.000439873,18to59,Dose3
2022/5/14,-21,0.673833223,0.000425746,18to59,Dose3
2022/5/15,-20,0.674245278,0.000412055,18to59,Dose3
2022/5/16,-19,0.674644066,0.000398788,18to59,Dose3
2022/5/17,-18,0.675029999,0.000385933,18to59,Dose3
2022/5/18,-17,0.675403477,0.000373478,18to59,Dose3
2022/5/19,-16,0.675764888,0.000361412,18to59,Dose3
2022/5/20,-15,0.676114611,0.000349723,18to59,Dose3
2022/5/21,-14,0.676453011,0.0003384,18to59,Dose3
2022/5/22,-13,0.676780444,0.000327433,18to59,Dose3
2022/5/23,-12,0.677097255,0.000316811,18to59,Dose3
2022/5/24,-11,0.677403779,0.000306524,18to59,Dose3
2022/5/25,-10,0.677700342,0.000296563,18to59,Dose3
2022/5/26,-9,0.677987258,0.000286916,18to59,Dose3
2022/5/27,-8,0.678264834,0.000277575,18to59,Dose3
2022/5/28,-7,0.678533365,0.000268532,18to59,Dose3
2022/5/29,-6,0.678793141,0.000259775,18to59,Dose3
2022/5/30,-5,0.679044439,0.000251298,18to59,Dose3
2022/5/31,-4,0.679287531,0.000243092,18to59,Dose3
2022/6/1,-3,0.679522679,0.000235148,18to59,Dose3
2022/6/2,-2,0.679750137,0.000227458,18to59,Dose3
2022/6/3,-1,0.679970152,0.000220015,18to59,Dose3
2022/6/4,0,0.680182962,0.00021281,18to59,Dose3
2021/9/5,-272,0.020940054,0,3to11,Dose1
2021/9/6,-271,0.023614927,0.002674873,3to11,Dose1
2021/9/7,-270,0.026631384,0.003016457,3to11,Dose1
2021/9/8,-269,0.030033018,0.003401634,3to11,Dose1
2021/9/9,-268,0.033868977,0.003835959,3to11,Dose1
2021/9/10,-267,0.03819467,0.004325694,3to11,Dose1
2021/9/11,-266,0.043072566,0.004877895,3to11,Dose1
2021/9/12,-265,0.048573081,0.005500515,3to11,Dose1
2021/9/13,-264,0.054775595,0.006202514,3to11,Dose1
2021/9/14,-263,0.061769582,0.006993987,3to11,Dose1
2021/9/15,-262,0.069655887,0.007886305,3to11,Dose1
2021/9/16,-261,0.078548164,0.008892277,3to11,Dose1
2021/9/17,-260,0.08857449,0.010026326,3to11,Dose1
2021/9/18,-259,0.099879185,0.011304694,3to11,Dose1
2021/9/19,-258,0.112624847,0.012745662,3to11,Dose1
2021/9/20,-257,0.126994652,0.014369805,3to11,Dose1
2021/9/21,-256,0.143194925,0.016200273,3to11,Dose1
2021/9/22,-255,0.161458028,0.018263103,3to11,Dose1
2021/9/23,-254,0.182045601,0.020587573,3to11,Dose1
2021/9/24,-253,0.205252192,0.023206591,3to11,Dose1
2021/9/25,-252,0.231409319,0.026157127,3to11,Dose1
2021/9/26,-251,0.260890014,0.029480695,3to11,Dose1
2021/9/27,-250,0.294113902,0.033223888,3to11,Dose1
2021/9/28,-249,0.331552866,0.037438964,3to11,Dose1
2021/9/29,-248,0.373737357,0.042184491,3to11,Dose1
2021/9/30,-247,0.421263415,0.047526058,3to11,Dose1
2021/10/1,-246,0.474800468,0.053537053,3to11,Dose1
2021/10/2,-245,0.535099961,0.060299493,3to11,Dose1
2021/10/3,-244,0.603004906,0.067904945,3to11,Dose1
2021/10/4,-243,0.679460394,0.076455487,3to11,Dose1
2021/10/5,-242,0.765525142,0.086064749,3to11,Dose1
2021/10/6,-241,0.862384135,0.096858993,3to11,Dose1
2021/10/7,-240,0.971362377,0.108978242,3to11,Dose1
2021/10/8,-239,1.093939803,0.122577425,3to11,Dose1
2021/10/9,-238,1.231767317,0.137827515,3to11,Dose1
2021/10/10,-237,1.386683939,0.154916621,3to11,Dose1
2021/10/11,-236,1.560734939,0.174051,3to11,Dose1
2021/10/12,-235,1.756190835,0.195455896,3to11,Dose1
2021/10/13,-234,1.975566988,0.219376152,3to11,Dose1
2021/10/14,-233,2.221643466,0.246076479,3to11,Dose1
2021/10/15,-232,2.497484717,0.275841251,3to11,Dose1
2021/10/16,-231,2.8064584,0.308973683,3to11,Dose1
2021/10/17,-230,3.15225259,0.34579419,3to11,Dose1
2021/10/18,-229,3.538890305,0.386637714,3to11,Dose1
2021/10/19,-228,3.970740077,0.431849772,3to11,Dose1
2021/10/20,-227,4.452521003,0.481780926,3to11,Dose1
2021/10/21,-226,4.989300384,0.536779381,3to11,Dose1
2021/10/22,-225,5.586481774,0.597181391,3to11,Dose1
2021/10/23,-224,6.249780922,0.663299148,3to11,Dose1
2021/10/24,-223,6.985186822,0.735405901,3to11,Dose1
2021/10/25,-222,7.798904916,0.813718093,3to11,Dose1
2021/10/26,-221,8.697279379,0.898374464,3to11,Dose1
2021/10/27,-220,9.686691618,0.989412239,3to11,Dose1
2021/10/28,-219,10.77343244,1.086740822,3to11,Dose1
2021/10/29,-218,11.96354618,1.190113738,3to11,Dose1
2021/10/30,-217,13.2626462,1.299100026,3to11,Dose1
2021/10/31,-216,14.67570296,1.413056753,3to11,Dose1
2021/11/1,-215,16.20680781,1.531104856,3to11,Dose1
2021/11/2,-214,17.85891878,1.652110967,3to11,Dose1
2021/11/3,-213,19.63359707,1.774678292,3to11,Dose1
2021/11/4,-212,21.53074676,1.897149689,3to11,Dose1
2021/11/5,-211,23.54837272,2.01762596,3to11,Dose1
2021/11/6,-210,25.68237446,2.134001741,3to11,Dose1
2021/11/7,-209,27.92639471,2.244020248,3to11,Dose1
2021/11/8,-208,30.27174131,2.345346595,3to11,Dose1
2021/11/9,-207,32.70739868,2.435657373,3to11,Dose1
2021/11/10,-206,35.22014075,2.512742066,3to11,Dose1
2021/11/11,-205,37.79475056,2.574609813,3to11,Dose1
2021/11/12,-204,40.41434402,2.619593464,3to11,Dose1
2021/11/13,-203,43.06078614,2.646442121,3to11,Dose1
2021/11/14,-202,45.71517979,2.654393648,3to11,Dose1
2021/11/15,-201,48.35839989,2.643220102,3to11,Dose1
2021/11/16,-200,50.97164139,2.6132415,3to11,Dose1
2021/11/17,-199,53.53694791,2.565306515,3to11,Dose1
2021/11/18,-198,56.03768998,2.50074207,3to11,Dose1
2021/11/19,-197,58.45896688,2.421276899,3to11,Dose1
2021/11/20,-196,60.78791332,2.32894644,3to11,Dose1
2021/11/21,-195,63.01390103,2.225987712,3to11,Dose1
2021/11/22,-194,65.12863396,2.114732926,3to11,Dose1
2021/11/23,-193,67.12614362,1.997509667,3to11,Dose1
2021/11/24,-192,69.00269742,1.8765538,3to11,Dose1
2021/11/25,-191,70.75663662,1.753939198,3to11,Dose1
2021/11/26,-190,72.38816282,1.631526196,3to11,Dose1
2021/11/27,-189,73.89909162,1.510928808,3to11,Dose1
2021/11/28,-188,75.29259081,1.393499187,3to11,Dose1
2021/11/29,-187,76.57291764,1.280326828,3to11,Dose1
2021/11/30,-186,77.74516709,1.172249448,3to11,Dose1
2021/12/1,-185,78.81503945,1.069872366,3to11,Dose1
2021/12/2,-184,79.78863286,0.973593405,3to11,Dose1
2021/12/3,-183,80.67226357,0.883630708,3to11,Dose1
2021/12/4,-182,81.47231492,0.800051353,3to11,Dose1
2021/12/5,-181,82.1951141,0.722799186,3to11,Dose1
2021/12/6,-180,82.84683486,0.651720753,3to11,Dose1
2021/12/7,-179,83.43342349,0.586588633,3to11,Dose1
2021/12/8,-178,83.96054532,0.527121832,3to11,Dose1
2021/12/9,-177,84.43354845,0.473003128,3to11,Dose1
2021/12/10,-176,84.85744192,0.423893472,3to11,Dose1
2021/12/11,-175,85.23688557,0.379443651,3to11,Dose1
2021/12/12,-174,85.57618907,0.339303491,3to11,Dose1
2021/12/13,-173,85.87931799,0.303128921,3to11,Dose1
2021/12/14,-172,86.1499052,0.270587211,3to11,Dose1
2021/12/15,-171,86.39126589,0.241360695,3to11,Dose1
2021/12/16,-170,86.60641514,0.215149251,3to11,Dose1
2021/12/17,-169,86.79808693,0.191671784,3to11,Dose1
2021/12/18,-168,86.96875387,0.170666939,3to11,Dose1
2021/12/19,-167,87.12064708,0.151893214,3to11,Dose1
2021/12/20,-166,87.2557757,0.135128619,3to11,Dose1
2021/12/21,-165,87.37594573,0.120170029,3to11,Dose1
2021/12/22,-164,87.48277803,0.1068323,3to11,Dose1
2021/12/23,-163,87.57772528,0.094947248,3to11,Dose1
2021/12/24,-162,87.66208782,0.084362542,3to11,Dose1
2021/12/25,-161,87.73702838,0.074940562,3to11,Dose1
2021/12/26,-160,87.80358564,0.066557258,3to11,Dose1
2021/12/27,-159,87.86268666,0.059101025,3to11,Dose1
2021/12/28,-158,87.91515829,0.05247163,3to11,Dose1
2021/12/29,-157,87.96173748,0.046579187,3to11,Dose1
2021/12/30,-156,88.00308068,0.041343196,3to11,Dose1
2021/12/31,-155,88.03977232,0.036691646,3to11,Dose1
2022/1/1,-154,88.07233251,0.032560184,3to11,Dose1
2022/1/2,-153,88.10122386,0.028891355,3to11,Dose1
2022/1/3,-152,88.12685776,0.025633902,3to11,Dose1
2022/1/4,-151,88.14959989,0.022742131,3to11,Dose1
2022/1/5,-150,88.16977522,0.02017533,3to11,Dose1
2022/1/6,-149,88.18767247,0.017897246,3to11,Dose1
2022/1/7,-148,88.20354808,0.015875615,3to11,Dose1
2022/1/8,-147,88.21762982,0.014081733,3to11,Dose1
2022/1/9,-146,88.23011989,0.012490072,3to11,Dose1
2022/1/10,-145,88.24119783,0.011077939,3to11,Dose1
2022/1/11,-144,88.25102299,0.009825166,3to11,Dose1
2022/1/12,-143,88.25973683,0.008713831,3to11,Dose1
2022/1/13,-142,88.26746484,0.007728017,3to11,Dose1
2022/1/14,-141,88.27431843,0.006853586,3to11,Dose1
2022/1/15,-140,88.28039641,0.006077984,3to11,Dose1
2022/1/16,-139,88.28578648,0.005390065,3to11,Dose1
2022/1/17,-138,88.29056641,0.004779935,3to11,Dose1
2022/1/18,-137,88.29480523,0.004238815,3to11,Dose1
2022/1/19,-136,88.29856414,0.003758909,3to11,Dose1
2022/1/20,-135,88.30189744,0.003333302,3to11,Dose1
2022/1/21,-134,88.3048533,0.002955859,3to11,Dose1
2022/1/22,-133,88.30747443,0.002621133,3to11,Dose1
2022/1/23,-132,88.30979873,0.002324296,3to11,Dose1
2022/1/24,-131,88.31185979,0.002061062,3to11,Dose1
2022/1/25,-130,88.31368742,0.00182763,3to11,Dose1
2022/1/26,-129,88.31530805,0.001620628,3to11,Dose1
2022/1/27,-128,88.31674511,0.001437065,3to11,Dose1
2022/1/28,-127,88.3180194,0.001274288,3to11,Dose1
2022/1/29,-126,88.31914934,0.001129946,3to11,Dose1
2022/1/30,-125,88.32015129,0.00100195,3to11,Dose1
2022/1/31,-124,88.32103974,0.000888451,3to11,Dose1
2022/2/1,-123,88.32182755,0.000787807,3to11,Dose1
2022/2/2,-122,88.32252611,0.000698562,3to11,Dose1
2022/2/3,-121,88.32314554,0.000619426,3to11,Dose1
2022/2/4,-120,88.32369479,0.000549254,3to11,Dose1
2022/2/5,-119,88.32418182,0.000487031,3to11,Dose1
2022/2/6,-118,88.32461368,0.000431856,3to11,Dose1
2022/2/7,-117,88.32499661,0.000382931,3to11,Dose1
2022/2/8,-116,88.32533616,0.000339549,3to11,Dose1
2022/2/9,-115,88.32563724,0.000301081,3to11,Dose1
2022/2/10,-114,88.32590421,0.000266971,3to11,Dose1
2022/2/11,-113,88.32614094,0.000236726,3to11,Dose1
2022/2/12,-112,88.32635084,0.000209906,3to11,Dose1
2022/2/13,-111,88.32653697,0.000186125,3to11,Dose1
2022/2/14,-110,88.32670201,0.000165038,3to11,Dose1
2022/2/15,-109,88.32684835,0.000146341,3to11,Dose1
2022/2/16,-108,88.32697811,0.000129761,3to11,Dose1
2022/2/17,-107,88.32709317,0.00011506,3to11,Dose1
2022/2/18,-106,88.32719519,0.000102024,3to11,Dose1
2022/2/19,-105,88.32728566,9.05E-05,3to11,Dose1
2022/2/20,-104,88.32736587,8.02E-05,3to11,Dose1
2022/2/21,-103,88.327437,7.11E-05,3to11,Dose1
2022/2/22,-102,88.32750007,6.31E-05,3to11,Dose1
2022/2/23,-101,88.32755599,5.59E-05,3to11,Dose1
2022/2/24,-100,88.32760558,4.96E-05,3to11,Dose1
2022/2/25,-99,88.32764955,4.40E-05,3to11,Dose1
2022/2/26,-98,88.32768854,3.90E-05,3to11,Dose1
2022/2/27,-97,88.32772311,3.46E-05,3to11,Dose1
2022/2/28,-96,88.32775377,3.07E-05,3to11,Dose1
2022/3/1,-95,88.32778095,2.72E-05,3to11,Dose1
2022/3/2,-94,88.32780505,2.41E-05,3to11,Dose1
2022/3/3,-93,88.32782642,2.14E-05,3to11,Dose1
2022/3/4,-92,88.32784537,1.89E-05,3to11,Dose1
2022/3/5,-91,88.32786217,1.68E-05,3to11,Dose1
2022/3/6,-90,88.32787707,1.49E-05,3to11,Dose1
2022/3/7,-89,88.32789028,1.32E-05,3to11,Dose1
2022/3/8,-88,88.327902,1.17E-05,3to11,Dose1
2022/3/9,-87,88.32791238,1.04E-05,3to11,Dose1
2022/3/10,-86,88.32792159,9.21E-06,3to11,Dose1
2022/3/11,-85,88.32792976,8.17E-06,3to11,Dose1
2022/3/12,-84,88.327937,7.24E-06,3to11,Dose1
2022/3/13,-83,88.32794342,6.42E-06,3to11,Dose1
2022/3/14,-82,88.32794912,5.69E-06,3to11,Dose1
2022/3/15,-81,88.32795416,5.05E-06,3to11,Dose1
2022/3/16,-80,88.32795864,4.48E-06,3to11,Dose1
2022/3/17,-79,88.32796261,3.97E-06,3to11,Dose1
2022/3/18,-78,88.32796613,3.52E-06,3to11,Dose1
2022/3/19,-77,88.32796925,3.12E-06,3to11,Dose1
2022/3/20,-76,88.32797202,2.77E-06,3to11,Dose1
2022/3/21,-75,88.32797447,2.45E-06,3to11,Dose1
2022/3/22,-74,88.32797665,2.18E-06,3to11,Dose1
2022/3/23,-73,88.32797858,1.93E-06,3to11,Dose1
2022/3/24,-72,88.32798029,1.71E-06,3to11,Dose1
2022/3/25,-71,88.3279818,1.52E-06,3to11,Dose1
2022/3/26,-70,88.32798315,1.34E-06,3to11,Dose1
2022/3/27,-69,88.32798434,1.19E-06,3to11,Dose1
2022/3/28,-68,88.3279854,1.06E-06,3to11,Dose1
2022/3/29,-67,88.32798634,9.38E-07,3to11,Dose1
2022/3/30,-66,88.32798717,8.31E-07,3to11,Dose1
2022/3/31,-65,88.32798791,7.37E-07,3to11,Dose1
2022/4/1,-64,88.32798856,6.54E-07,3to11,Dose1
2022/4/2,-63,88.32798914,5.80E-07,3to11,Dose1
2022/4/3,-62,88.32798965,5.14E-07,3to11,Dose1
2022/4/4,-61,88.32799011,4.56E-07,3to11,Dose1
2022/4/5,-60,88.32799051,4.04E-07,3to11,Dose1
2022/4/6,-59,88.32799087,3.58E-07,3to11,Dose1
2022/4/7,-58,88.32799119,3.18E-07,3to11,Dose1
2022/4/8,-57,88.32799147,2.82E-07,3to11,Dose1
2022/4/9,-56,88.32799172,2.50E-07,3to11,Dose1
2022/4/10,-55,88.32799194,2.22E-07,3to11,Dose1
